name,URI,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,artist_info,artist_name,artist_pop,album,track_pop,playlistname,mood,language,category,dc0,dc1,dc2,dc3
Maana Dil,spotify:track:7eua2ud1Wwhn3mefm6Y7Cn,0.275,0.411,2,-3.817,0.0285,0.637,0.0,0.129,0.259,80.202,235610,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/56SjZARoEvag3RoKWIb16j'}, 'followers': {'href': None, 'total': 3259195}, 'genres': ['desi pop', 'punjabi pop'], 'href': 'https://api.spotify.com/v1/artists/56SjZARoEvag3RoKWIb16j', 'id': '56SjZARoEvag3RoKWIb16j', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebfe6cd96d703bda17b0f0e198', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174fe6cd96d703bda17b0f0e198', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178fe6cd96d703bda17b0f0e198', 'width': 160}], 'name': 'B Praak', 'popularity': 69, 'type': 'artist', 'uri': 'spotify:artist:56SjZARoEvag3RoKWIb16j'}",B Praak,69,"Maana Dil (From ""Good Newwz"")",53,Sad Hindi Melodies,Sad,hi,1,55.09121338636414,7.49329947287284,29.743061730560413,91.38587460212494
"Bekhayali (From ""Kabir Singh"")",spotify:track:1feANd8EfcDP5UqSvbheM3,0.308,0.585,9,-5.18,0.0428,0.45,0.0,0.319,0.345,171.843,371791,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6WOdPJmexxFINcKMkP2jMG'}, 'followers': {'href': None, 'total': 313252}, 'genres': ['desi pop', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/6WOdPJmexxFINcKMkP2jMG', 'id': '6WOdPJmexxFINcKMkP2jMG', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb8162865f9d33a22dfac8791', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b8162865f9d33a22dfac8791', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b8162865f9d33a22dfac8791', 'width': 160}], 'name': 'Sachet Tandon', 'popularity': 68, 'type': 'artist', 'uri': 'spotify:artist:6WOdPJmexxFINcKMkP2jMG'}",Sachet Tandon,68,"Bekhayali (From ""Kabir Singh"")",66,Sad Hindi Melodies,Sad,hi,3,36.69869594426587,85.09698504304072,62.0696463609002,1.9971766612634936
Dil Royi Jaye,spotify:track:3koIkVeaGyzs7cxVy6LBQc,0.593,0.521,1,-7.694,0.0269,0.731,0.0,0.113,0.542,99.031,256800,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'followers': {'href': None, 'total': 50583302}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb2b70762d89a9d76c772b3b6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b2b70762d89a9d76c772b3b6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b2b70762d89a9d76c772b3b6', 'width': 160}], 'name': 'Arijit Singh', 'popularity': 83, 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}",Arijit Singh,83,De De Pyaar De,47,Sad Hindi Melodies,Sad,hi,2,36.171535493091866,12.263731136520489,10.816709967435365,72.49861217725254
Kalank (Title Track),spotify:track:1Y8jKq7CYLEW6PWp11jWZC,0.57,0.55,10,-8.343,0.035,0.524,3.73e-05,0.0921,0.435,117.999,311186,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'followers': {'href': None, 'total': 50583302}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb2b70762d89a9d76c772b3b6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b2b70762d89a9d76c772b3b6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b2b70762d89a9d76c772b3b6', 'width': 160}], 'name': 'Arijit Singh', 'popularity': 83, 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}",Arijit Singh,83,Kalank - Title Track (Kalank),0,Sad Hindi Melodies,Sad,hi,2,17.245995287034916,31.23911003113967,8.368899825277403,53.5417449448684
Jaan 'Nisaar (Arijit),spotify:track:6pzlnyHTVYi5FOmrgOmC95,0.481,0.392,4,-8.2,0.0246,0.478,0.0,0.122,0.257,91.796,238370,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'followers': {'href': None, 'total': 50583302}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb2b70762d89a9d76c772b3b6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b2b70762d89a9d76c772b3b6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b2b70762d89a9d76c772b3b6', 'width': 160}], 'name': 'Arijit Singh', 'popularity': 83, 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}",Arijit Singh,83,Kedarnath,69,Sad Hindi Melodies,Sad,hi,1,43.416425033174,5.101495572002363,18.06690355545598,79.73879549198803
Kyun Rabba,spotify:track:68QwG6Ni1jFQc5Fit2iXp0,0.336,0.704,4,-7.928,0.0472,0.27,6.12e-05,0.107,0.361,151.779,292895,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4IKVDbCSBTxBeAsMKjAuTs'}, 'followers': {'href': None, 'total': 14785620}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/4IKVDbCSBTxBeAsMKjAuTs', 'id': '4IKVDbCSBTxBeAsMKjAuTs', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb267d090419f8d18430789a8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b267d090419f8d18430789a8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b267d090419f8d18430789a8', 'width': 160}], 'name': 'Armaan Malik', 'popularity': 70, 'type': 'artist', 'uri': 'spotify:artist:4IKVDbCSBTxBeAsMKjAuTs'}",Armaan Malik,70,Kyun Rabba (Badla),49,Sad Hindi Melodies,Sad,hi,0,16.61241106904001,65.00723142956627,42.004113022319785,19.766449945692134
Daryaa,spotify:track:6dN6k8fcjeB3Z2zLnxeyhP,0.565,0.527,8,-5.035,0.0252,0.148,2.3e-06,0.103,0.231,91.989,261918,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2RlWC7XKizSOsZ8F3uGi59'}, 'followers': {'href': None, 'total': 3105498}, 'genres': ['desi pop', 'punjabi pop'], 'href': 'https://api.spotify.com/v1/artists/2RlWC7XKizSOsZ8F3uGi59', 'id': '2RlWC7XKizSOsZ8F3uGi59', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb02711e80d568eae38449febb', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517402711e80d568eae38449febb', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17802711e80d568eae38449febb', 'width': 160}], 'name': 'Ammy Virk', 'popularity': 60, 'type': 'artist', 'uri': 'spotify:artist:2RlWC7XKizSOsZ8F3uGi59'}",Ammy Virk,60,Manmarziyaan (Original Motion Picture Soundtrack),43,Sad Hindi Melodies,Sad,hi,1,43.25504256083337,5.733168527487802,17.89170971871847,79.56622122969148
Enna Sona,spotify:track:6bdpj89aYEBjhpsenXAsmO,0.717,0.416,7,-9.875,0.0303,0.635,1.43e-06,0.0976,0.381,100.026,213632,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1mYsTxnqsietFxj1OgoGbG'}, 'followers': {'href': None, 'total': 20805529}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/1mYsTxnqsietFxj1OgoGbG', 'id': '1mYsTxnqsietFxj1OgoGbG', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb19af0ea736c6228d6eb539c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b19af0ea736c6228d6eb539c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b19af0ea736c6228d6eb539c', 'width': 160}], 'name': 'A.R. Rahman', 'popularity': 75, 'type': 'artist', 'uri': 'spotify:artist:1mYsTxnqsietFxj1OgoGbG'}",A.R. Rahman,75,OK Jaanu (Original Motion Picture Soundtrack),68,Sad Hindi Melodies,Sad,hi,2,35.28428625648652,13.488201264192838,10.27471855101027,71.55454024758876
Abhi Mujh Mein Kahin,spotify:track:73y649QhnXdcm6fRdvfraO,0.334,0.387,2,-9.483,0.0332,0.755,3.94e-05,0.113,0.42,129.959,364787,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5fvTHKKzW44A9867nPDocM'}, 'followers': {'href': None, 'total': 1580925}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/5fvTHKKzW44A9867nPDocM', 'id': '5fvTHKKzW44A9867nPDocM', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b22e21de789378f223e1795f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b22e21de789378f223e1795f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b22e21de789378f223e1795f', 'width': 64}], 'name': 'Ajay-Atul', 'popularity': 59, 'type': 'artist', 'uri': 'spotify:artist:5fvTHKKzW44A9867nPDocM'}",Ajay-Atul,59,Agneepath (Original Motion Picture Soundtrack),63,Sad Hindi Melodies,Sad,hi,0,5.8033768176865195,43.237763367445964,20.363316645597095,41.63728347945035
"Bandeya (feat. Arijit Singh) - From ""Dil Juunglee""",spotify:track:6gwnKOvdBKkTU4CQ7KpIAu,0.465,0.551,7,-6.58,0.0362,0.619,6.03e-06,0.109,0.415,89.459,184666,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/0FJz7XR37hH69traaHLijA'}, 'followers': {'href': None, 'total': 947457}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/0FJz7XR37hH69traaHLijA', 'id': '0FJz7XR37hH69traaHLijA', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735cd31847e786b7e1e185e062', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025cd31847e786b7e1e185e062', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515cd31847e786b7e1e185e062', 'width': 64}], 'name': 'Shaarib Toshi', 'popularity': 59, 'type': 'artist', 'uri': 'spotify:artist:0FJz7XR37hH69traaHLijA'}",Shaarib Toshi,59,"Bandeya (feat. Arijit Singh) [From ""Dil Juunglee""]",68,Sad Hindi Melodies,Sad,hi,1,45.73961436394906,2.8119766387136162,20.3409296584018,82.06981094656287
"Hamari Adhuri Kahani (Title Track) [From ""Hamari Adhuri Kahani""]",spotify:track:3eQL03MvTJQkLqXryJ8Fja,0.223,0.359,0,-7.569,0.0312,0.845,0.0,0.133,0.193,73.059,398799,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2kkQthS9OLpK4UqNWYqoVl'}, 'followers': {'href': None, 'total': 659451}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/2kkQthS9OLpK4UqNWYqoVl', 'id': '2kkQthS9OLpK4UqNWYqoVl', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4071f043160cd787e6a483ce', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744071f043160cd787e6a483ce', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784071f043160cd787e6a483ce', 'width': 160}], 'name': 'Jeet Gannguli', 'popularity': 60, 'type': 'artist', 'uri': 'spotify:artist:2kkQthS9OLpK4UqNWYqoVl'}",Jeet Gannguli,60,"Hamari Adhuri Kahani (Title Track) [From ""Hamari Adhuri Kahani""]",54,Sad Hindi Melodies,Sad,hi,1,62.143092241266814,13.734844896388843,36.75588028721999,98.47104292711101
Bin Tere,spotify:track:3bZPdEskcnMdepwCaDSJRl,0.585,0.698,9,-6.261,0.0392,0.42,3.59e-06,0.363,0.621,139.831,330360,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb'}, 'followers': {'href': None, 'total': 2310979}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/6Mv8GjQa7LKUGCAqa9qqdb', 'id': '6Mv8GjQa7LKUGCAqa9qqdb', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb90b6c3d093f9b02aad628eaf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517490b6c3d093f9b02aad628eaf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17890b6c3d093f9b02aad628eaf', 'width': 160}], 'name': 'Vishal-Shekhar', 'popularity': 71, 'type': 'artist', 'uri': 'spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb'}",Vishal-Shekhar,71,I Hate Luv Storys (Original Motion Picture Soundtrack),61,Sad Hindi Melodies,Sad,hi,0,4.70459443904117,53.06782304768403,30.040396706198845,31.70755815892271
Dariya,spotify:track:0LRcXYhaWLqbs1wvSV0o9u,0.581,0.424,8,-6.616,0.0269,0.723,0.0,0.101,0.352,98.936,217992,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6jf2eKjiPT6P18RbOSLzf0'}, 'followers': {'href': None, 'total': 591133}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/6jf2eKjiPT6P18RbOSLzf0', 'id': '6jf2eKjiPT6P18RbOSLzf0', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb737b464824eb5353f1edc8eb', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174737b464824eb5353f1edc8eb', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178737b464824eb5353f1edc8eb', 'width': 160}], 'name': 'Arko', 'popularity': 63, 'type': 'artist', 'uri': 'spotify:artist:6jf2eKjiPT6P18RbOSLzf0'}",Arko,63,Baar Baar Dekho (Original Motion Picture Soundtrack),68,Sad Hindi Melodies,Sad,hi,2,36.26458546022694,12.190849774464235,10.872936026751162,72.59362402272782
Main Dhoondne Ko Zamaane Mein,spotify:track:75p6BrziB5urmwPCeXl3y7,0.329,0.45,2,-6.312,0.0405,0.594,0.0,0.13,0.284,80.095,262987,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'followers': {'href': None, 'total': 50583302}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb2b70762d89a9d76c772b3b6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b2b70762d89a9d76c772b3b6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b2b70762d89a9d76c772b3b6', 'width': 160}], 'name': 'Arijit Singh', 'popularity': 83, 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}",Arijit Singh,83,Heartless,67,Sad Hindi Melodies,Sad,hi,1,55.107273202985326,6.778200074796785,29.708734170119897,91.43617001209283
Agar Tum Saath Ho,spotify:track:3hkC9EHFZNQPXrtl8WPHnX,0.562,0.519,3,-8.744,0.0326,0.557,0.000268,0.172,0.415,122.925,341055,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/3gBKY0y3dFFVRqicLnVZYz'}, 'followers': {'href': None, 'total': 5530840}, 'genres': ['classic bollywood', 'desi pop', 'filmi', 'hare krishna', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/3gBKY0y3dFFVRqicLnVZYz', 'id': '3gBKY0y3dFFVRqicLnVZYz', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb935b2dd507212bd72a71d7f9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174935b2dd507212bd72a71d7f9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178935b2dd507212bd72a71d7f9', 'width': 160}], 'name': 'Alka Yagnik', 'popularity': 72, 'type': 'artist', 'uri': 'spotify:artist:3gBKY0y3dFFVRqicLnVZYz'}",Alka Yagnik,72,Tamasha,71,Sad Hindi Melodies,Sad,hi,0,12.389570628003057,36.17616818537484,13.290066945248698,48.62908655213918
Atu Nuvve,spotify:track:3geKpJNdURFqbA8OqaR7vr,0.661,0.655,2,-4.556,0.0939,0.604,1.88e-05,0.0881,0.577,164.033,302480,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/4E5oyNFcB3uXLkLdjYmP9Z'}, 'followers': {'href': None, 'total': 414689}, 'genres': ['desi pop', 'filmi', 'modern bollywood'], 'href': 'https://api.spotify.com/v1/artists/4E5oyNFcB3uXLkLdjYmP9Z', 'id': '4E5oyNFcB3uXLkLdjYmP9Z', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1f8b2e952c3cb116417bc5d7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741f8b2e952c3cb116417bc5d7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781f8b2e952c3cb116417bc5d7', 'width': 160}], 'name': 'Neha Bhasin', 'popularity': 52, 'type': 'artist', 'uri': 'spotify:artist:4E5oyNFcB3uXLkLdjYmP9Z'}",Neha Bhasin,52,Current,53,telugu sad songs,Sad,te,3,28.947043205821938,77.30964459727741,54.28238097906015,7.925033123707385
Manasuna Unnadi-Male,spotify:track:2axASX7f0rUlmYNRxXOSqj,0.715,0.659,6,-9.981,0.0581,0.061,3.42e-06,0.0275,0.839,136.842,306240,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2ae6PxICSOZHvjqiCcgon8'}, 'followers': {'href': None, 'total': 3943253}, 'genres': ['filmi'], 'href': 'https://api.spotify.com/v1/artists/2ae6PxICSOZHvjqiCcgon8', 'id': '2ae6PxICSOZHvjqiCcgon8', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc4ab3514db806520757ac706', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c4ab3514db806520757ac706', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c4ab3514db806520757ac706', 'width': 160}], 'name': 'S. P. Balasubrahmanyam', 'popularity': 71, 'type': 'artist', 'uri': 'spotify:artist:2ae6PxICSOZHvjqiCcgon8'}",S. P. Balasubrahmanyam,71,Priyamainaneeku,32,telugu sad songs,Sad,te,0,3.3863107013694638,50.137081404158565,27.24543860966501,34.80544625380501
Yedho Yedho,spotify:track:24jULNpvlIx8EQHjUHI9MR,0.75,0.588,2,-8.447,0.0292,0.681,0.0353,0.41,0.619,126.985,173923,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/6rEXjeIJ0wL6BFdo8CRcit'}, 'followers': {'href': None, 'total': 97774}, 'genres': ['filmi', 'tamil pop'], 'href': 'https://api.spotify.com/v1/artists/6rEXjeIJ0wL6BFdo8CRcit', 'id': '6rEXjeIJ0wL6BFdo8CRcit', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebf95b2a14e98bb05497cb7b1d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174f95b2a14e98bb05497cb7b1d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178f95b2a14e98bb05497cb7b1d', 'width': 160}], 'name': 'Saindhavi', 'popularity': 58, 'type': 'artist', 'uri': 'spotify:artist:6rEXjeIJ0wL6BFdo8CRcit'}",Saindhavi,58,Sashirekha Parinayam,28,telugu sad songs,Sad,te,0,8.33414041110002,40.22518625044145,17.280410838948587,44.56259152367997
Oopirage,spotify:track:0V3oK9ZpszfT9X5SapbGo3,0.67,0.871,9,-7.817,0.0386,0.619,0.815,0.301,0.676,98.001,182000,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5a2WF7juQ5oilpZCqikRtP'}, 'followers': {'href': None, 'total': 423531}, 'genres': ['filmi', 'tollywood'], 'href': 'https://api.spotify.com/v1/artists/5a2WF7juQ5oilpZCqikRtP', 'id': '5a2WF7juQ5oilpZCqikRtP', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb6e3f043605bb1e1fd082aae8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051746e3f043605bb1e1fd082aae8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1786e3f043605bb1e1fd082aae8', 'width': 160}], 'name': 'Rahul Nambiar', 'popularity': 52, 'type': 'artist', 'uri': 'spotify:artist:5a2WF7juQ5oilpZCqikRtP'}",Rahul Nambiar,52,Brindaavanam,30,telugu sad songs,Sad,te,1,37.211481351817405,11.267871264616453,11.876602788615386,73.53408769829447
Nee Selvadigi,spotify:track:14ZvcewteMfdD32us40NDC,0.491,0.545,10,-3.468,0.0253,0.717,2.08e-06,0.256,0.256,74.946,97681,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/1rdQOMFFtoskDXXUVjiGo9'}, 'followers': {'href': None, 'total': 478235}, 'genres': ['filmi', 'tamil pop'], 'href': 'https://api.spotify.com/v1/artists/1rdQOMFFtoskDXXUVjiGo9', 'id': '1rdQOMFFtoskDXXUVjiGo9', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb6c88b5f7f43673d7da82976e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051746c88b5f7f43673d7da82976e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1786c88b5f7f43673d7da82976e', 'width': 160}], 'name': 'Shweta Mohan', 'popularity': 59, 'type': 'artist', 'uri': 'spotify:artist:1rdQOMFFtoskDXXUVjiGo9'}",Shweta Mohan,59,Janatha Garage,51,telugu sad songs,Sad,te,1,60.35735083741182,12.46552486488149,35.005081883801196,96.650752715695
Pranamlo Pranamga,spotify:track:3FB6fY9ZiVn8s2ZP6bksdY,0.732,0.563,2,-6.927,0.0419,0.672,0.000121,0.346,0.497,121.87,288872,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/2IUtwMti1OiT3lkW6RubgH'}, 'followers': {'href': None, 'total': 1569193}, 'genres': ['filmi'], 'href': 'https://api.spotify.com/v1/artists/2IUtwMti1OiT3lkW6RubgH', 'id': '2IUtwMti1OiT3lkW6RubgH', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb72dfdd5e1d46f1356481ecc3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517472dfdd5e1d46f1356481ecc3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17872dfdd5e1d46f1356481ecc3', 'width': 160}], 'name': 'K. S. Chithra', 'popularity': 68, 'type': 'artist', 'uri': 'spotify:artist:2IUtwMti1OiT3lkW6RubgH'}",K. S. Chithra,68,Andhrudu,43,telugu sad songs,Sad,te,2,13.32945702671641,35.09885436238024,12.082836504140374,49.6580957909706
Karige Loga,spotify:track:37I2SLeJcpkQpKFMLJt550,0.686,0.798,0,-4.047,0.0993,0.102,1.3e-06,0.119,0.651,92.02,363653,"{'external_urls': {'spotify': 'https://open.spotify.com/artist/5sSzCxHtgL82pYDvx2QyEU'}, 'followers': {'href': None, 'total': 5130584}, 'genres': ['filmi', 'tollywood'], 'href': 'https://api.spotify.com/v1/artists/5sSzCxHtgL82pYDvx2QyEU', 'id': '5sSzCxHtgL82pYDvx2QyEU', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebae16bbb67ebe5b65d00875b5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ae16bbb67ebe5b65d00875b5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ae16bbb67ebe5b65d00875b5', 'width': 160}], 'name': 'Devi Sri Prasad', 'popularity': 68, 'type': 'artist', 'uri': 'spotify:artist:5sSzCxHtgL82pYDvx2QyEU'}",Devi Sri Prasad,68,Aarya - 2 (Original Motion Picture Soundtrack),52,telugu sad songs,Sad,te,1,43.28023732878813,6.227908572815185,17.977002625827836,79.56707352738452
